movie_id,movie,region,language,release_year,duration_in_min,genres,numvotes,primaryname,role,birthyear,deathyear,primaryprofession,rating
26593,Joes Wedding,GB,,1996,99,"Comedy,Romance",59,D.W. Moffett,actor,1954,,"actor,director",5.4
26594,Licántropo: El asesino de la luna llena,ES,,1997,91,Horror,94,Paul Naschy,actor,1934,2009,"actor,writer,director",4.8
26595,Lurid Tales: The Castle Queen,GB,,1998,76,"Drama,Fantasy,Sci-Fi",82,Shannon Dow Smith,actor,,,actor,4
26596,No Easy Way,US,,1996,107,Drama,57,Alan Boyce,actor,1961,,actor,7.9
26597,Everlasting Joy,XWW,en,1996,85,Drama,20,Ibrahim Abu-Jummah,actor,,,actor,7.7
26598,The Slab Boys,GB,,1997,97,Drama,63,Robin Laing,actor,1976,,actor,6.1
26599,Squeeze,US,,1997,102,"Crime,Drama",284,Tyrone Burton,actor,1979,,"actor,writer,editorial_department",6.2
26600,Boogie Boy,GB,,1998,104,"Crime,Thriller",559,Mark Dacascos,actor,1964,,"actor,stunts,director",5.1
26601,La morsure du froid,FR,,1997,97,"Drama,Romance",142,Stig Henrik Hoff,actor,1965,,"actor,soundtrack",4.3
26602,Critics and Other Freaks,US,,1997,96,Drama,18,Anita Barone,actress,1964,,actress,4.8
26603,The Fifth Province,GB,,1997,89,"Comedy,Drama,Fantasy",35,Lia Williams,actress,1964,,"actress,director",6.1
26604,Soldier of Honor,FR,,1997,116,"Action,Drama,Romance",266,Wolfgang Bodison,actor,1966,,"actor,writer,director",5
26605,Hantises,FR,,1997,80,Drama,16,John Berry,actor,1917,1999,"director,writer,actor",3.6
26606,Hurricane Streets,CA,en,1997,86,"Crime,Drama,Romance",1108,Brendan Sexton III,actor,1980,,"actor,director,writer",6.4
26607,Earl Watt,US,,1997,106,"Crime,Drama,Mystery",5914,Tim Roth,actor,1961,,"actor,producer,soundtrack",6.7
26608,Riding the Rails,US,,1997,72,"Documentary,History",140,C.R. Tiny Boland,self,,,,7.7
26609,Cest ça lamour?,FR,,1997,105,"Comedy,Romance",3449,Bette Midler,actress,1945,,"soundtrack,actress,producer",6.2
26610,Turbo: A Power Rangers Adventure,US,,1997,99,"Action,Adventure,Family",7976,Jason David Frank,actor,1973,,"actor,producer,soundtrack",3.7
26611,Kissing a Fool,GB,,1998,93,"Comedy,Romance",4709,David Schwimmer,actor,1966,,"actor,director,soundtrack",5.6
26612,The Highway,XWW,en,1935,104,"Comedy,Drama,Musical",236,Yan Jin,actor,1910,1983,actor,6.9
26613,Narcotic: As Interpreted by Dwain Esper,US,,1933,57,"Biography,Drama",258,Harry Cording,actor,1891,1954,"actor,soundtrack",4.1
26614,Au peuple allemand,FR,,1996,98,Documentary,18,Friedrich G. Beckhaus,actor,1927,,"actor,miscellaneous",8.6
26615,Eskadran Eshgh,IN,en,1997,,,27,Ali Farahbod,actor,,,actor,4.4
26616,Foreign Correspondents,US,,1999,102,"Drama,Mystery,Romance",207,Melanie Lynskey,actress,1977,,"actress,soundtrack",6.2
26617,Neptunes Rocking Horse,US,,1997,104,,10,Helen Gallagher,actress,1926,,"actress,soundtrack",7.9
26618,As You Like It,US,,1912,,,9,Maurice Costello,actor,1877,1950,"actor,director,writer",5.2
26619,Oliver Twist,GB,,1912,,Drama,13,Ivy Millais,actress,1883,1969,actress,5
26620,The Hazards of Helen,US,,1914,1428,Action,81,Helen Holmes,actress,1893,1950,"actress,writer,director",6.9
26621,The Charlatan,XWW,en,1917,,"Crime,Drama",13,Gyula Csortos,actor,1883,1945,actor,3.8
26622,The Railroad Raiders,US,,1917,,"Action,Adventure",10,Helen Holmes,actress,1893,1950,"actress,writer,director",5.1
26623,Cupid Angling,US,,1918,,Drama,31,Albert Morrison,actor,,,actor,7
26624,The House of Mirth,US,,1918,60,Drama,13,Katherine Corri Harris,actress,1890,1927,actress,7
26625,El rey de la serranía,ES,,1918,,Adventure,7,Mariano Asquerino,actor,1889,1957,actor,7
26626,When Do We Eat?,GB,,1918,50,"Comedy,Drama",8,Enid Bennett,actress,1893,1969,actress,6.1
26627,Le papillon meurtri,FR,,1919,59,Drama,14,Lew Cody,actor,1884,1934,"actor,writer,producer",6.6
26628,The Fatal Fortune,US,,1919,,"Action,Adventure",9,Helen Holmes,actress,1893,1950,"actress,writer,director",5.3
26629,The Ghost of the Whispering Oaks,US,,1919,,"Drama,Horror",16,Enid Bennett,actress,1893,1969,actress,6.8
26630,Hairpins,US,,1920,50,Drama,8,Enid Bennett,actress,1893,1969,actress,6
26631,Narayana,FR,,1920,,Fantasy,9,Laurence Myrga,actress,,,actress,6.6
26632,Omar the Tentmaker,US,,1922,80,"Drama,Romance",9,Guy Bates Post,actor,1875,1968,actor,6.8
26633,A Chapter in Her Life,US,,1923,84,Drama,10,Claude Gillingwater,actor,1870,1939,"actor,soundtrack",5.3
26634,La sagesse des trois vieux fous,FR,,1923,70,Comedy,16,Claude Gillingwater,actor,1870,1939,"actor,soundtrack",5.9
26635,Nets of Destiny,GB,,1924,60,"Adventure,Drama",10,Stewart Rome,actor,1886,1965,"actor,writer",5.4
26636,The Girl Vigilante,US,,1925,200,"Adventure,Western",10,Mahlon Hamilton,actor,1880,1960,actor,1.7
26637,El perfecto payaso,ES,,1925,55,Comedy,35,Larry Semon,actor,1889,1928,"director,writer,actor",6.3
26638,The Phantom Express,US,,1925,67,"Action,Adventure,Crime",10,Ethel Shannon,actress,1898,1951,actress,5.2
26639,Crossed Signals,US,,1926,52,"Action,Adventure",29,Helen Holmes,actress,1893,1950,"actress,writer,director",5.9
26640,Helen Holmes #5: Mistaken Orders,US,,1925,,"Action,Adventure,Crime",16,Helen Holmes,actress,1893,1950,"actress,writer,director",4
26641,Le chevalier à la rose,FR,,1925,105,Comedy,101,Michael Bohnen,actor,1887,1965,"actor,producer",6
26642,El pecado de Adán,ES,,1927,70,Comedy,12,Lew Cody,actor,1884,1934,"actor,writer,producer",3.8
26643,The Desert of the Lost,US,,1927,58,"Action,Adventure,Drama",18,Hal Taliaferro,actor,1895,1980,"actor,soundtrack",6.4
26644,Quatre diables,FR,,1928,100,Drama,130,Janet Gaynor,actress,1906,1984,"actress,soundtrack",6.2
26645,What Price Beauty?,US,,1925,60,Drama,17,Nita Naldi,actress,1894,1961,actress,7.2
26646,El puente de San Luis Rey,ES,,1929,86,Drama,47,Lili Damita,actress,1904,1994,"actress,soundtrack",6.9
26647,Dark Red Roses,GB,,1929,63,Drama,6,Stewart Rome,actor,1886,1965,"actor,writer",6.8
26648,Howdy Broadway,US,,1929,70,"Comedy,Musical",18,Tommy Christian,actor,,,"actor,soundtrack",4.3
26649,The Midway,US,,1929,74,"Crime,Mystery",38,Joe E. Brown,actor,1891,1973,"actor,soundtrack",6.1
26650,Breed of the West,US,,1930,63,"Action,Adventure,Romance",23,Hal Taliaferro,actor,1895,1980,"actor,soundtrack",6
26651,Going Wild,US,,1930,68,"Musical,Romance",155,Joe E. Brown,actor,1891,1973,"actor,soundtrack",6
26652,The Last Hour,GB,,1930,77,"Comedy,Crime,Sci-Fi",9,Stewart Rome,actor,1886,1965,"actor,writer",4
26653,Mothers Cry,US,,1930,76,"Drama,Romance",41,Dorothy Peterson,actress,1897,1979,"actress,soundtrack",5.7
26654,"No, no, Nanette",FR,,1930,98,"Comedy,Musical",19,Bernice Claire,actress,1906,2003,"actress,soundtrack",5.8
26655,Numbered Men,US,,1930,70,"Crime,Drama",74,Bernice Claire,actress,1906,2003,"actress,soundtrack",5
26656,Outward Bound,GB,,1930,83,"Drama,Fantasy",448,Leslie Howard,actor,1893,1943,"actor,producer,soundtrack",6.7
26657,Die Sehnsucht jeder Frau,US,,1930,104,Drama,8,Vilma Bánky,actress,1898,1991,actress,7
26658,Broadminded,US,,1931,65,Comedy,245,Joe E. Brown,actor,1891,1973,"actor,soundtrack",5.9
26659,Papa longues jambes,FR,,1931,80,"Comedy,Romance",82,Janet Gaynor,actress,1906,1984,"actress,soundtrack",6.6
26660,The Adventures of Penrod and Sam,US,,1931,71,"Comedy,Drama",125,Leon Janney,actor,1917,1980,actor,5.9
26661,Red Fork Range,US,,1931,59,"Action,Adventure,Romance",16,Hal Taliaferro,actor,1895,1980,"actor,soundtrack",3.6
26662,Madame Julie,FR,,1931,73,Drama,92,Lili Damita,actress,1904,1994,"actress,soundtrack",6
26663,The Gambling Sex,US,,1932,60,"Adventure,Crime,Drama",16,Ruth Hall,actress,1910,2003,actress,5.9
26664,A Parisian Romance,US,,1932,77,"Drama,Romance",23,Lew Cody,actor,1884,1934,"actor,writer,producer",6
26665,Rynox,GB,,1932,48,Drama,44,Stewart Rome,actor,1886,1965,"actor,writer",5.9
26666,Princess at Your Orders,US,,1933,88,"Comedy,Musical,Romance",97,Janet Gaynor,actress,1906,1984,"actress,soundtrack",6.1
26667,After Office Hours,US,,1933,67,Drama,59,Lew Cody,actor,1884,1934,"actor,writer,producer",5.7
26668,Goldie,US,,1933,68,"Comedy,Drama,Romance",98,Lili Damita,actress,1904,1994,"actress,soundtrack",4.9
26669,Catorce de julio,ES,,1933,86,"Comedy,Romance",310,Annabella,actress,1907,1996,"actress,soundtrack",7
26670,Badgers Green,GB,,1934,68,Comedy,9,Valerie Hobson,actress,1917,1998,"actress,writer,soundtrack",7.3
26671,Brides of Sulu,US,,1934,49,"Drama,Romance",7,James J. Gilbert,actor,,,actor,5
26672,The Circus Clown,US,,1934,64,Comedy,187,Joe E. Brown,actor,1891,1973,"actor,soundtrack",6.3
26673,The Lady Is Willing,GB,,1934,74,Comedy,32,Leslie Howard,actor,1893,1943,"actor,producer,soundtrack",6.1
26674,Les nuits moscovites,FR,,1934,95,Drama,50,Annabella,actress,1907,1996,"actress,soundtrack",5.8
26675,A Human Story,GB,,1934,71,Musical,42,Mary Clare,actress,1892,1970,actress,6.3
26676,Alias Mary Dow,US,,1935,65,Drama,28,Sally Eilers,actress,1908,1978,"actress,soundtrack",6.6
26677,Alibi Ike,US,,1935,72,"Comedy,Romance,Sport",592,Joe E. Brown,actor,1891,1973,"actor,soundtrack",6.1
26678,Excuse My Glove,GB,,1936,75,"Comedy,Sport",6,Len Harvey,actor,1907,1976,actor,5.8
26679,Lucrezia Borgia,US,,1935,93,"Drama,History,Romance",199,Edwige Feuillère,actress,1907,1998,"actress,writer",6
26680,Dubrovsky,US,,1936,75,Drama,32,Boris Livanov,actor,1904,1972,"actor,writer",7.1
26681,Follow Your Heart,US,,1936,82,Musical,34,Marion Talley,actress,1906,1983,"soundtrack,actress",5.8
26682,The Hound of the Baskervilles,GB,,1937,82,"Crime,Drama,Horror",92,Peter Voß,actor,1891,1979,actor,5.8
26683,Rolling Along,US,,1936,86,"Comedy,Music,Romance",10,Harry Richman,actor,1895,1972,"soundtrack,actor,music_department",7.2
26684,No Exit,GB,,1936,83,Mystery,20,Valerie Hobson,actress,1917,1998,"actress,writer,soundtrack",5.7
26685,El bosque petrificado,ES,,1936,82,"Drama,Film-Noir,Romance",11984,Leslie Howard,actor,1893,1943,"actor,producer,soundtrack",7.5
26686,Le secret de Stamboul,FR,,1936,93,Adventure,76,Valerie Hobson,actress,1917,1998,"actress,writer,soundtrack",6.1
26687,Frivolités,FR,,1936,75,"Comedy,Musical",58,James Melton,actor,1904,1961,"soundtrack,actor",6.2
26688,Son of the Pusta,US,,1936,81,Drama,10,Gyula Csortos,actor,1883,1945,actor,5.9
26689,"Come on, Cowboys",US,,1937,58,"Action,Romance,Western",54,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",6.3
26690,Heart of the Rockies,US,,1937,67,"Action,Comedy,Drama",54,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",6.6
26691,Lady Behave!,US,,1937,70,"Comedy,Romance",158,Sally Eilers,actress,1908,1978,"actress,soundtrack",6.3
26692,Special Arrangements,US,,1937,60,"Musical,Romance",52,James Melton,actor,1904,1961,"soundtrack,actor",6.2
26693,The Original Old Mother Riley,GB,,1937,75,Comedy,29,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5.4
26694,Range Defenders,US,,1937,56,"Action,Adventure,Comedy",59,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",5.8
26695,The Golden Trail,GB,,1937,58,"Mystery,Western",166,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",6.4
26696,Le joyeux reporter,FR,,1937,70,"Action,Adventure,Comedy",102,Joe E. Brown,actor,1891,1973,"actor,soundtrack",5.2
26697,Whens Your Birthday?,US,,1937,75,"Comedy,Romance",140,Joe E. Brown,actor,1891,1973,"actor,soundtrack",5.7
26698,Wild Horse Rodeo,US,,1937,55,"Action,Drama,Romance",24,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7.3
26699,Wings of the Morning,GB,,1937,89,"Drama,Music,Romance",225,Annabella,actress,1907,1996,"actress,soundtrack",5.8
26700,Call the Mesquiteers,US,,1938,55,"Action,Adventure,Western",86,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",6.1
26701,Dones condemnades,ES,ca,1938,77,"Drama,Romance",206,Sally Eilers,actress,1908,1978,"actress,soundtrack",6.1
26702,The Gladiator,US,,1938,72,"Adventure,Comedy,Fantasy",89,Joe E. Brown,actor,1891,1973,"actor,soundtrack",6.3
26703,Heroes of the Hills,US,,1938,56,"Action,Adventure,Drama",17,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7.2
26704,Hôtel du Nord,FR,,1938,95,"Drama,Romance",2110,Annabella,actress,1907,1996,"actress,soundtrack",7.7
26705,Riders of the Black Hills,US,,1938,55,Western,20,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7
26706,The Terror of Tiny Town,GB,,1938,62,Western,1482,Billy Curtis,actor,1909,1988,"actor,stunts,soundtrack",3.8
26707,Wild Bill Hickok,US,,1938,,"Action,Adventure,Western",37,Bill Elliott,actor,1904,1965,"actor,producer",6.7
26708,The Law Comes to Texas,GB,,1939,61,Western,9,Bill Elliott,actor,1904,1965,"actor,producer",7
26709,Old Mother Riley Joins Up,GB,,1939,75,Comedy,20,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5.4
26710,Taming of the West,US,,1939,55,"Action,Adventure,Western",51,Bill Elliott,actor,1904,1965,"actor,producer",6.3
26711,They Made Her a Spy,US,,1939,69,"Action,Crime,Drama",80,Sally Eilers,actress,1908,1978,"actress,soundtrack",5.7
26712,Covered Wagon Days,US,,1940,56,Western,20,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7
26713,Heroes of the Saddle,US,,1940,56,"Sport,Western",9,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7
26714,Lone Star Raiders,US,,1940,57,Western,15,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",8
26715,Oklahoma Renegades,US,,1940,57,"Drama,Western",8,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7.9
26716,Old Mother Riley in Business,GB,,1941,,Comedy,8,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5.1
26717,Old Mother Riley in Society,GB,,1940,81,Comedy,14,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",4.6
26718,Pioneers of the West,US,,1940,56,"Action,Drama,Western",20,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7
26719,Into the Crimson West,US,,1940,58,"Action,Adventure,Drama",35,Bill Elliott,actor,1904,1965,"actor,producer",6
26720,Block K Rides Again,US,,1940,60,Western,23,Bill Elliott,actor,1904,1965,"actor,producer",7.3
26721,The Trail Blazers,US,,1940,58,Western,20,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",7.2
26722,Welcome Stranger,GB,,1941,59,"Action,Music,Romance",70,Bill Elliott,actor,1904,1965,"actor,producer",5.2
26723,The Poor Millionaire,XWW,en,1941,80,Comedy,14,Stig Järrel,actor,1910,1998,"actor,director,writer",5
26724,King of Dodge City,US,,1941,63,Western,15,Bill Elliott,actor,1904,1965,"actor,producer",7.4
26725,Old Mother Rileys Circus,GB,,1941,80,Comedy,25,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5
26726,Old Mother Rileys Ghosts,GB,,1941,82,"Comedy,Horror",49,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5.8
26727,The Return of Daniel Boone,US,,1941,61,"Action,Adventure,Music",38,Bill Elliott,actor,1904,1965,"actor,producer",6.2
26728,Promise Fulfilled,GB,,1940,59,"Action,Music,Western",8,Bill Elliott,actor,1904,1965,"actor,producer",6.4
26729,Benghazi,XWW,en,1942,90,"Drama,War",65,Fosco Giachetti,actor,1900,1974,"actor,miscellaneous",7.1
26730,Hitler--Dead or Alive,US,,1942,70,"Adventure,Comedy,Thriller",284,Ward Bond,actor,1903,1960,"actor,soundtrack",4.8
26731,Leningrad se bat,BE,fr,1942,73,"Documentary,War",12,Roman Karmen,director,1906,1978,"director,cinematographer,art_director",6.2
26732,The Law of the Winchester,US,,1942,58,"Action,Adventure,Music",11,Bill Elliott,actor,1904,1965,"actor,producer",
26733,Le prince charmant,FR,,1942,100,,19,Lucien Baroux,actor,1888,1968,"actor,soundtrack",7
26734,Sabotage at Sea,GB,,1942,61,"Drama,War",8,David Hutcheson,actor,1905,1976,actor,7.1
26735,La vallée des hommes perdus,FR,,1942,280,"Action,Adventure,Mystery",34,Bill Elliott,actor,1904,1965,"actor,producer",6.9
26736,I Danced with Don Porfirio,US,,1942,102,"Comedy,Musical",19,Mapy Cortés,actress,1910,1998,"actress,soundtrack",7.3
26737,Un commando en Bretagne,FR,,1943,96,"Drama,War",159,Jean-Pierre Aumont,actor,1911,2001,"actor,writer,soundtrack",6.6
26738,Ciudad sin hombres,ES,,1943,75,"Crime,Drama",80,Linda Darnell,actress,1923,1965,"actress,soundtrack",5.5
26739,Dixie Dugan,US,,1943,63,Comedy,22,Lois Andrews,actress,1924,1968,actress,7.2
26740,Old Mother Riley Detective,GB,,1943,80,Comedy,29,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",5.1
26741,Old Mother Riley Overseas,GB,,1943,80,Comedy,13,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",4.1
26742,Overland Mail Robbery,US,,1943,56,Western,23,Bill Elliott,actor,1904,1965,"actor,producer",7
26743,Wagon Tracks West,US,,1943,55,Western,14,Bill Elliott,actor,1904,1965,"actor,producer",7.4
26744,Dont Take It to Heart!,GB,,1944,90,"Comedy,Romance",118,Richard Bird,actor,1895,1979,"actor,director,producer",6.6
26745,Jai rêvé de toi,FR,,1944,72,Comedy,9,Fita Benkhoff,actress,1901,1967,"actress,soundtrack",7.2
26746,The Laramie Trail,US,,1944,55,"Action,Adventure,Drama",21,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",5.3
26747,La muralla invisible,ES,,1944,105,"Drama,War",17,Inga Tidblad,actress,1901,1975,actress,5.6
26748,The San Antonio Kid,CA,en,1944,59,Western,55,Bill Elliott,actor,1904,1965,"actor,producer",6.3
26749,Tawny Pipit,GB,,1944,81,Comedy,182,Bernard Miles,actor,1907,1991,"actor,writer,director",6.5
26750,Tucson Raiders,US,,1944,55,"Action,Western",37,Bill Elliott,actor,1904,1965,"actor,producer",6.5
26751,Vigilantes of Dodge City,US,,1944,54,Western,28,Bill Elliott,actor,1904,1965,"actor,producer",7.1
26752,Le grand John,FR,,1945,96,"Biography,Drama,Sport",51,Linda Darnell,actress,1923,1965,"actress,soundtrack",7
26753,The Fifth Chair,US,,1945,87,Comedy,426,Fred Allen,actor,1894,1956,"actor,writer,soundtrack",6.9
26754,Marshal of Laredo,US,,1945,56,Western,32,Bill Elliott,actor,1904,1965,"actor,producer",6.2
26755,Trois amours,FR,,1945,86,"Drama,Romance",8,Edwige Feuillère,actress,1907,1998,"actress,writer",7.2
26756,Texas Manhunt,US,,1945,56,Western,30,Bill Elliott,actor,1904,1965,"actor,producer",6.2
26757,La romanza de Elisenda,ES,,1948,87,Adventure,6,Mario Berriatúa,actor,1925,1970,"actor,production_manager,assistant_director",5.7
26758,California Gold Rush,CA,en,1946,56,Western,36,Bill Elliott,actor,1904,1965,"actor,producer",7
26759,Sheriff of Redwood Valley,GB,,1946,54,Western,31,Bill Elliott,actor,1904,1965,"actor,producer",6.8
26760,Valley of the Zombies,US,,1946,56,"Action,Drama,Horror",192,Robert Livingston,actor,1904,1988,"actor,soundtrack,miscellaneous",5.2
26761,The Eagle with Two Heads,XWW,en,1948,93,Drama,430,Edwige Feuillère,actress,1907,1998,"actress,writer",6.6
26762,While the Sun Shines,US,,1947,90,"Comedy,Drama",18,Barbara White,actress,1923,2013,actress,6
26763,Design for Death,US,,1947,48,Documentary,25,Kent Smith,actor,1907,1985,"actor,soundtrack",6.4
26764,Lady at Midnight,US,,1948,62,Mystery,69,Richard Denning,actor,1914,1998,actor,6.3
26765,On an Island with You,GB,,1948,107,"Comedy,Musical,Romance",730,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",6
26766,Tex Granger: Midnight Rider of the Plains,US,,1948,270,"Action,Western",19,Robert Kellard,actor,1915,1981,actor,6.9
26767,Urubu: The Vulture People,US,,1948,66,"Adventure,Thriller",7,George P. Breakston,actor,1920,1973,"director,producer,actor",4.3
26768,Children of Chance,GB,,1949,99,Drama,6,Patricia Medina,actress,1919,2012,actress,5.8
26769,The Girl from the Third Row,XWW,en,1949,88,Drama,177,Hilda Borgström,actress,1871,1953,"actress,soundtrack",7
26770,Le voyage interrompu,CA,fr,1949,80,"Crime,Mystery,Thriller",399,Valerie Hobson,actress,1917,1998,"actress,writer,soundtrack",6.8
26771,A Wild Irish Night,US,,1949,69,Comedy,44,Arthur Lucan,actor,1885,1954,"actor,writer,soundtrack",4.1
26772,Naughty Arlette,US,,1949,80,Comedy,54,Mai Zetterling,actress,1925,1994,"actress,director,writer",6.1
26773,Tuna Clipper,US,,1949,77,Drama,19,Roddy McDowall,actor,1928,1998,"actor,producer,soundtrack",7.2
26774,Our Daily Bread,US,,1949,104,Drama,35,Viktoria von Ballasko,actress,1909,1976,"actress,writer",7
26775,The Straw Lover,XWW,en,1950,86,Comedy,6,Jean-Pierre Aumont,actor,1911,2001,"actor,writer,soundtrack",6.7
26776,Carretera 301,ES,,1950,83,"Crime,Drama,Film-Noir",441,Steve Cochran,actor,1917,1965,"actor,director,writer",6.8
26777,Jamais deux sans toi,BE,fr,1950,98,"Comedy,Musical,Romance",444,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",6.5
26778,The Terrible Children,XWW,en,1950,105,Drama,3506,Nicole Stéphane,actress,1923,2007,"producer,actress,miscellaneous",7.1
26779,Port of Missing Men,US,,1950,60,"Action,Adventure,Crime",35,Richard Denning,actor,1914,1998,actor,6.3
26780,Sentence Suspended,GB,,1950,64,"Comedy,Drama,Sport",20,Stanley Clements,actor,1926,1981,"actor,writer",6.5
26781,Chanson païenne,FR,,1950,76,"Musical,Romance",394,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",5.9
26782,Sideshow,US,,1950,67,"Crime,Drama,Mystery",11,Don McGuire,actor,1919,1999,"writer,actor,producer",6.3
26783,The Dakota Kid,US,,1951,60,Western,15,Michael Chapin,actor,1936,,actor,5.5
26784,The Dark Light,GB,,1951,75,Drama,18,Albert Lieven,actor,1906,1971,actor,4.7
26785,Day by Day,XWW,en,1951,90,Drama,18,Mario Berriatúa,actor,1925,1970,"actor,production_manager,assistant_director",6.3
26786,Flame of Stamboul,US,,1951,68,"Action,Adventure,Drama",41,Richard Denning,actor,1914,1998,actor,5.4
26787,El infierno está vendido,ES,,1951,85,Drama,109,Mai Zetterling,actress,1925,1994,"actress,director,writer",6
26788,Les loups chassent la nuit,FR,,1952,98,Drama,25,Jean-Pierre Aumont,actor,1911,2001,"actor,writer,soundtrack",6.6
26789,Le soleil se couche à laube,CA,fr,1950,71,"Crime,Drama,Film-Noir",189,Sally Parr,actress,1922,2007,actress,6.2
26790,Texas Carnival,US,,1951,77,"Comedy,Music,Romance",421,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",5.7
26791,Army Bound,US,,1952,61,"Action,Drama",6,Stanley Clements,actor,1926,1981,"actor,writer",5.8
26792,Fargo,US,,1952,69,"Action,Adventure,Western",139,Bill Elliott,actor,1904,1965,"actor,producer",7
26793,Island of Desire,US,,1952,102,"Adventure,Romance,War",165,Linda Darnell,actress,1923,1965,"actress,soundtrack",6.3
26794,Jet Job,US,,1952,63,"Action,Adventure,Crime",9,Stanley Clements,actor,1926,1981,"actor,writer",5.3
26795,Femmes hors la loi,FR,,1952,75,Western,99,Marie Windsor,actress,1919,2000,"actress,soundtrack",5.2
26796,The Rose Bowl Story,US,,1952,73,"Comedy,Drama,Romance",45,Marshall Thompson,actor,1925,1992,"actor,director,writer",5.2
26797,Skirts Ahoy!,GB,,1952,109,"Comedy,Musical",388,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",5.8
26798,The Steel Fist,US,,1952,73,Drama,23,Roddy McDowall,actor,1928,1998,"actor,producer,soundtrack",5.4
26799,Target Hong Kong,US,,1953,71,"Action,Drama,Mystery",15,Richard Denning,actor,1914,1998,actor,5.3
26800,Background,GB,,1953,83,Drama,33,Valerie Hobson,actress,1917,1998,"actress,writer,soundtrack",6.5
26801,Hot News,US,,1953,61,"Action,Crime,Drama",15,Stanley Clements,actor,1926,1981,"actor,writer",5.5
26802,Man Crazy,US,,1953,79,Drama,10,Neville Brand,actor,1920,1992,actor,7.4
26803,Saadia,CA,en,1953,82,"Adventure,Drama",112,Cornel Wilde,actor,1912,1989,"actor,director,producer",5.5
26804,White Lightning,US,,1953,61,"Drama,Sport",31,Stanley Clements,actor,1926,1981,"actor,writer",7.2
26805,Les filles de la pénombre,FR,,1952,89,"Crime,Drama,Romance",132,Freda Jackson,actress,1907,1990,actress,6.4
26806,Tobor el grande,ES,,1954,77,Sci-Fi,689,Charles Drake,actor,1917,1994,actor,5.2
26807,Air Strike,US,,1955,67,"Action,Drama,War",37,Richard Denning,actor,1914,1998,actor,4.6
26808,Pather Panchali,US,,1955,125,Drama,21158,Kanu Bannerjee,actor,1905,1983,actor,8.6
26809,The Scarlet Coat,GB,,1955,101,"Adventure,Drama,History",537,Cornel Wilde,actor,1912,1989,"actor,director,producer",6.3
26810,Calculated Risk,US,,1955,65,"Crime,Drama,Film-Noir",101,Bill Elliott,actor,1904,1965,"actor,producer",6.2
26811,It Happens in Roma,US,,1955,89,Comedy,47,Linda Darnell,actress,1923,1965,"actress,soundtrack",6.5
26812,Beyond Mombasa,CA,en,1956,90,"Action,Adventure,Mystery",247,Cornel Wilde,actor,1912,1989,"actor,director,producer",5.8
26813,House on Lookout Mountain,US,,1956,60,"Crime,Drama",48,Bill Elliott,actor,1904,1965,"actor,producer",6.7
26814,Dakota Incident,IE,en,1956,88,Western,443,Linda Darnell,actress,1923,1965,"actress,soundtrack",6
26815,Río Guadalquivir,ES,,1957,78,,16,María Luz Galicia,actress,1940,,actress,6
26816,Through the Forests and Through the Trees,XWW,en,1956,98,"Comedy,Music,Romance",21,Eva Bartok,actress,1927,1998,"actress,soundtrack",5.9
26817,Man Beast,US,,1956,67,"Horror,Sci-Fi",326,Rock Madison,actor,,,actor,4.1
26818,Assignment Redhead,GB,,1956,79,"Crime,Drama",100,Richard Denning,actor,1914,1998,actor,4.7
26819,La femme dOklahoma,BE,fr,1956,73,"Action,Drama,Western",57,Richard Denning,actor,1914,1998,actor,4.1
26820,The Gentle Web,US,,1956,95,"Crime,Drama,Film-Noir",332,Esther Williams,actress,1921,2013,"actress,soundtrack,writer",6.4
26821,The Buckskin Lady,ZA,en,1957,66,Western,81,Patricia Medina,actress,1919,2012,actress,5.2
